thr,slope,beta,full,last,combined
0.85,10,0.9,0.5683529662094015,0.25382858298319755,0.47399565124154025
0.85,10,0.95,0.5853751365264105,0.25250110208902676,0.48551292619519537
0.85,10,1.0,0.6011528631443666,0.2516342884402613,0.49629729073313494
0.85,10,1.05,0.6113462858061472,0.25106807551625554,0.5032628227191798
0.85,10,1.1,0.6151040858569462,0.25069811931525765,0.5057822958944397
0.85,20,0.85,0.5641498390893901,0.4239340395655425,0.5220850992322358
0.85,20,0.9,0.5783231999275108,0.38455930911864905,0.5201940326848522
0.85,20,0.95,0.5938729357685638,0.3542536028224568,0.5219871358847317
0.85,20,1.0,0.6083427230462627,0.3308821876994841,0.5251045624422291
0.85,20,1.05,0.6182886437567869,0.2995968117082204,0.522681094142217
0.85,20,1.1,0.6226702705551382,0.24908541240151846,0.5105948131090523
0.85,40,0.85,0.5709728082036358,1.0,0.6996809657425451
0.85,40,0.9,0.5849484542262765,0.9881777707388718,0.705917249180055
0.85,40,0.95,0.6005463307563378,0.9459353628505497,0.7041630403846013
0.85,40,1.0,0.6154302104063962,0.8588950521605387,0.688469662932639
0.85,40,1.05,0.6243781360679155,0.7185519617514367,0.6526302837729718
0.85,40,1.1,0.6286958574035121,0.6001424323577664,0.6201298298897884
0.9,3,0.85,0.544599892500715,0.2500195197265079,0.4562257806684529
0.9,3,0.9,0.5608589851944235,0.250009126816025,0.4676040276809039
0.9,3,0.95,0.577798472542085,0.2500042674186623,0.4794602110050582
0.9,3,1.0,0.5906873528238135,0.2500019953118421,0.488481745570222
0.9,3,1.05,0.5983815427447665,0.2500009329470767,0.49386735980545954
0.9,3,1.1,0.6001889214628425,0.2500004362170793,0.4951323758891136
0.9,5,0.85,0.5490637367780985,0.2500601740296841,0.45936266795357417
0.9,5,0.9,0.5648435804190716,0.250030061689905,0.4703995248003216
0.9,5,0.95,0.5815958774748566,0.2500150182087104,0.4821216196950127
0.9,5,1.0,0.5958237290705864,0.25000750281435513,0.492078861193717
0.9,5,1.05,0.6035877883920835,0.25000374826797117,0.4975125763548498
0.9,5,1.1,0.6048683090833401,0.2500018725638713,0.49840837812749944
0.9,10,0.85,0.5601172608389192,0.250768003655796,0.4673124836839822
0.9,10,0.9,0.5759850633413899,0.2504456180534233,0.4783232297549999
0.9,10,0.95,0.5910628078465361,0.2502585725368802,0.4888215372536393
0.9,10,1.0,0.6051211774143789,0.25015004284484965,0.4986298370435201
0.9,10,1.05,0.6135570869211254,0.2500870676048032,0.5045160811262288
0.9,10,1.1,0.6161159841617758,0.25005052453916676,0.5062963462749931
0.9,20,0.85,0.567039015206961,0.27644612470657,0.47986114805684366
0.9,20,0.9,0.5814700661883149,0.2687669071554313,0.4876591184784498
0.9,20,0.95,0.5968632198376156,0.2633306131726004,0.49680343783811104
0.9,20,1.0,0.6121284800206994,0.2594766918485973,0.5063329435690688
0.9,20,1.05,0.6214968729469226,0.2567413823835807,0.5120702257779199
0.9,20,1.1,0.6242957904560562,0.24657399382170342,0.5109792514657504
0.9,40,0.85,0.5732801509201148,0.6903378273360155,0.608397453844885
0.9,40,0.9,0.5861438330519718,0.6253217625048852,0.5978972118878458
0.9,40,0.95,0.6015981804619803,0.5525077479685481,0.5868710507139506
0.9,40,1.0,0.6170550177142662,0.49404128591905044,0.5801508981757014
0.9,40,1.05,0.6256481021348035,0.41696166620084385,0.5630421713546155
0.9,40,1.1,0.628415521819209,0.34454213705417003,0.5432535063896973
