thr,slope,beta,full,last,combined
0.8,20,0.85,0.5622123235921278,0.44879934233237967,0.5281884292142034
0.8,20,0.9,0.5757905209138867,0.3585841150267562,0.5106285991477475
0.8,20,0.95,0.59041084273317,0.2867234872696389,0.4993046360941107
0.8,20,1.0,0.6031087267893016,0.22943031391056076,0.49100520292567934
0.8,20,1.05,0.6064141505681302,0.18371150342613696,0.4796033564255322
0.8,20,1.1,0.6016133058856761,0.14719852291866556,0.4652888709955729
0.8,40,0.85,0.5621710234047306,0.7500000000002799,0.6185197163833953
0.8,40,0.9,0.5761406196961314,0.7500000000000452,0.6282984337873055
0.8,40,0.95,0.5904370780034349,0.7500000000000073,0.6383059546024066
0.8,40,1.0,0.6026007154966947,0.7248628823855878,0.6392793655633626
0.8,40,1.05,0.6049278901081953,0.608504160993645,0.6060007713738301
0.8,40,1.1,0.5994521007930443,0.5108245486028612,0.5728638351359894
0.85,3,0.85,0.5670417253863785,3.5630826984721035e-05,0.3969398970185604
0.85,3,0.9,0.5841934676741174,1.7253618718319365e-05,0.40894060345749766
0.85,3,0.95,0.6005921705369753,8.35568763971644e-06,0.4204170260821746
0.85,3,1.0,0.6141213855777424,4.046836899594017e-06,0.42988618395548955
0.85,3,1.05,0.6187615335830343,1.9600630261668867e-06,0.43313366152703187
0.85,3,1.1,0.6152325456514034,9.493757988547579e-07,0.430663066768722
0.85,5,0.85,0.5665535740629314,0.00015533294514157882,0.39663410172759445
0.85,5,0.9,0.5831602618348687,8.204820252370146e-05,0.4082367977451652
0.85,5,0.95,0.5987722903076135,4.333962367002171e-05,0.41915360510243044
0.85,5,1.0,0.6133008725013249,2.2893239921058856e-05,0.4293174787229037
0.85,5,1.05,0.6175699308749847,1.2092966796043486e-05,0.4323025795025281
0.85,5,1.1,0.614649627695041,6.3879345594649e-06,0.4302566557668965
